"HolderAddress","Balance","PendingBalanceUpdate"
"0x00809b9263aab2856bf65be3d3bc3fcb9e19c1fb","1.44411683354E-07","No"
"0x0082591855318b3d8a917633505f9e0dfb09d44f","16.7333622","No"
"0x0087c2fc2211ad782f2f69ff1c8482760dd5310c","0.1","No"
"0x00888c913bdc5d0e83c9ee1198a01069528d5457","0.352941176470588","No"
"0x008c0989aa832ab74b3a62e9dae3a1bef39b11a5","1.0234","No"
"0x008c424be1a6b8fbe2274211b83178bade2e7cb5","0.190399383","No"
"0x008ca3a9c52e0f0d9ee94d310d20d67399d44f6c","10.5131312192863","No"
"0x008ef0e604fb49d668d9315c06aefb3d59a49c38","0.0998155798159988","No"
"0x008efa9fdbddb8716d4cbbb75e66785f04e5c718","0.201","No"
"0x008f40c4c3b0ec32b29d0e8b4595a3d87aadea97","1E-18","No"
"0x00903416a6053fce89e6aa4a7967bd1f781b0d20","1.61599012529973","No"
"0x0090699f6e2af9dc9f83bb2f69a10fbd414bbb20","0.000876068169924621","No"
"0x00919fb8c490efbbe67cf55e02b760686eda7be8","0.08026298","No"
"0x0094378b691db9b4d6074870460ca466270b3cbe","20","No"
"0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3","0.795951752200719","No"
"0x009c07cc41a358176c97b525284d50f4960bc939","0.980780593546482","No"
"0x009d06cc6b11fa75412c3cda6da63813bbbdafaf","0.0113844744116317","No"
"0x009d634a544c92ba27d8c2b3b548e4752216dc0d","1.250222","No"
"0x009fa2bfad12086879c22bcc6cf1fbe5f3f189da","3.087202321E-09","No"
"0x009fb3b5847d0d26fa02dadfa876fad0cad76b69","2.661286899149E-06","No"
"0x00a349d08700290a11cdc0c268307d912f781100","79.6306437984496","No"
"0x00a839de7922491683f547a67795204763ff8237","0.0210416794469122","No"
"0x00ae252041cc9320e882b6d8e086f723a1a70a45","1.3","No"
"0x00aec6e482d2ec9cedf8f03072ff8bd27850e95c","1.05777788355273","No"
"0x00af255a6abe60cd0266427dfac3d48bb21db403","0.00308179080691573","No"
"0x00b30829641d0531ffdfe0087a1d0da34b175b66","0.138766519823789","No"
"0x00b548a70abb9d1006cc51871df7634389fadb43","0.1","No"
"0x00b56c70197e8b1abfa3387aea0674bb3cc758b0","0.0613180111","No"
"0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae","7.3437815885875E-05","No"
"0x00b5cc7ea8d995cf2abec1247f47f40be4efc77f","1E-18","No"
"0x00b8cd6cde58c04fdbb03ba47c06cf9db98ac134","0.000788695802816017","No"
"0x00bca38b3d84d31b055142374b445bc6bce6b6a3","1E-18","No"
"0x00bd1fb6921f5dcb3fa87cdb65fc844b3d11b5dd","12.3094340352288","No"
"0x00c26dbd3359839692d66c267b16713a1d8942eb","0.949000453695887","No"
"0x00c4ec6daf44c9ba313d2c506fb53b7e55c50853","1.07589447","No"
"0x00c5a5a12e61bce8e22b4c9787f8bc45f1053a81","0.351450353484763","No"
"0x00c7a7a27726b1a241b1ef494eb58ab0f9ad6e36","4.2387","No"
"0x00c8bf90e55fb2b5242ecd147cf638f2f94a45d9","4.39","No"
"0x00c8e71d4d4e3d1e96a6903c11891ecf681090d4","0.09639522","No"
"0x00c9fa7735ff13c52647e05f01c973f53e23a9e2","8.8421919818956E-05","No"
"0x00ca405026e9018c29c26cb081dcc9653428bfe9","9.70597962526049","No"
"0x00ca8208df0bd88cfbf3f21c085eb1670ce09f28","1.70954536261759","No"
"0x00ca89aacfcf2c52136935b852af1668169f5035","7.08324438927662","No"
"0x00cc52ccf4ef38b8112fe73b9db72729e591a929","0.184321301775148","No"
"0x00cfc76ac62e4fb87beff6183a4d3c265c4edc4f","8","No"
"0x00d1e3c85516d2e5e48a3a02bd6b5521c84f232f","1.28957470160097","No"
"0x00d3db562adf7c1c597b78f6d7095d7ea7f8d744","300","No"
"0x00d4e14e5c8a40c765bfd58b70a2e8c26107e4fe","0.001","No"
"0x00d59f19f3064398ecae9d0b02f6b4d4f63b9e8a","0.84815","No"
"0x00d61314b225134832abdf59b8634f301c532f99","3000","No"
"0x00da3c0721f7c84dba28847c5d51a7d9b0418800","0.00246610301763901","No"
"0x00da933e8a2a80d91039bfdf3edfa2e33241d1f2","0.523925781469613","No"
"0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793","10.0798650404961","No"
"0x00de95587d241357b2c3a2399d217f54912eadd2","11.4633984525155","No"
"0x00e126660bd0e81e282370a9ae302694641e7ee6","0.00066736161205017","No"
"0x00e26ba6f27881a269e23cb7eba6ff5caa425d79","0.00657424137556406","No"
"0x00e37711d6716e9643d641eae62684b8ab854343","0.000534055269247734","No"
"0x00e5d9c7a813e525ae0fa12c712969e3cb6a31d7","0.0743494423791822","No"
"0x00e9ce97d39923fdaf118ff335f4d3087e67797a","0.00045715","No"
"0x00f25b1c2410cedf130cc622618ba8d03c24de3e","0.00354332760046793","No"
"0x00f27affd125a476d0bb59b2cab91388640e8a6b","0.187","No"
"0x00f52e4bb335eadc0f6f1cdfac9650f18179ae46","0.35","No"
"0x00f74020afbddaea939b00e51a1616018571a169","2E-18","No"
"0x00f8f1863b6b9691d1007863f0ee0f536b2a5b9b","1.35842721823504","No"
"0x00f8fd84a37bc06d7eee0aedd7c482ac7b5d3bf6","0.0498045039170654","No"
"0x00f948454f89472d9cd7a50d4d65867576e96d7d","2000","No"
"0x00fa5fa91cca6ee31f6a0b00b5007e14f0dc62c9","0.00349841386142013","No"
"0x01009bddaa01146bf8ba3dcc22926f0221812338","0.59671","No"
"0x0107df699599a06677ac382de95d99935d5f0018","1E-18","No"
"0x01099604c2493058ea5024ee835b8083a98726ee","1","No"
"0x010afb8548a5d1a3a3d62f58ca0a5a1329974206","0.00291545189504373","No"
"0x010b369f5ddddac303e4990a9d9321dbc85bb3e6","2.02","No"
"0x0112aa16872453aee91012173c3148512289032d","0.0179818798653048","No"
"0x01167e13bc8505b05bd0f73653c905239f587ee5","1E-18","No"
"0x011857195a9e9fcb62eeb8f2a6efe630e093dfe8","4.5898638964458E-05","No"
"0x011b0a055e02425461a1ae95b30f483c4ff05be7","0.943245385960376","No"
"0x011c5653a7ef1ea218d5adca8ef4677fb465ccc3","0.00665090099011569","No"
"0x011fa0fd09f598ad395283101391855b692eec53","6E-07","No"
"0x0129c4c917535c2b2c82a16de08c14ea60989cac","1E-18","No"
"0x012e7a0747e56ebb1bb56464306d4db5e622adf3","0.000678641807416831","No"
"0x012fdde49a651c5813b98b85e5e7b187c059f90c","0.02368669","No"
"0x013130d91d1e9c1eb9225e935ee395ca271d6a5f","130.882302469136","No"
"0x013216b46dcbb0842cfa6c1bb84012d5911848b0","0.000866424315949794","No"
"0x013451c10bdcf87a6af1c2977c3ef2d44dde2820","1E-18","No"
"0x0136f0c1985010f772f9f6b6f53951223d9cb649","0.000735101778252714","No"
"0x0137e690f02d1bb011e2c9c746063dca136064cf","3.8713641045045E-05","No"
"0x013dc51767a671ca7c4ff9592d5d453fd432b5c6","0.101","No"
"0x013ed40c0de8e1c6d1ba697c785b36d43e19dbc1","0.000245175158277564","No"
"0x013f107eb48401b1a58607d7bb37127ce075002c","1.434130072263E-06","No"
"0x0143ca01bc83145136f9ab5e11c8d4143fee6e82","0.258418247000781","No"
"0x0144ec406385dd8aaecec29de51e9afcf2c39aba","0.099","No"
"0x0146238cd68bfcb798e9a6916921b04355261282","0.08","No"
"0x014a00f75c92319ac52914aeddf883f41f1dee18","0.0228478477847392","No"
"0x014d383fba9992a7a420ae16398fc34909c4aab3","0.68491204","No"
"0x014f5dbb36225823668ba2ba1023056c75abe016","0.0929297973735331","No"
"0x0154d25120ed20a516fe43991702e7463c5a6f6e","2000","No"
"0x015a67cd41372a4401642143d5aa20d8af34b3f6","1.50986544146541","No"
"0x015c55e6d0271d03c1880229704e82273dc2b4c4","0.1","No"
"0x015f10e075c4d5b7eee4c7f97d40a01a86ddd769","1E-18","No"
"0x01604f806302cf6f2c75ff45e0cf6e0e79fb7e07","1","No"
"0x0166c28e181c81b01e21d5b52f05e5bddf8aed08","0.14525812","No"
"0x016d128f10f4261a82122167dab744d0904dc122","0.9992013","No"
"0x0170a63282ff9050820c5c60a5b56b7c96a8620f","0.00463841","No"
"0x01714c5d05bcf241d06095114ad4b94045b3a050","1E-18","No"
"0x017184f2a29a0aeb99aa08cb5ab0bbc6f5ddfcd5","5.28695","No"
"0x01763638288bd51b922dd6838298f10cedf71371","0.0018748655841208","No"
"0x017715b9a71dabed2ddae0bbbb6b0896509c8212","0.0812349499152391","No"
"0x017b55d706458773a2cde810de6646d6da6afedc","0.0250361003173229","No"
"0x017bc2be5b80988fbaca7cd0a876fbd622fe5236","35.9628585632131","No"
"0x017c3697bbcb7bb243195d75e5eddc0f8ed6f515","3.09999992","No"
"0x0183d9be08db4024c2dc9aec10b9526fc6adeef7","0.0346696035953433","No"
"0x018a3833ccc9d365195441c32e2202f2cc9e5f16","0.201805878889453","No"
"0x018f91f3ec7c954ccb94fc6b3adb10031c0976d2","0.161910628711139","No"
"0x0192ea31affeae0805c97a56c897ca5a2ac05c67","0.00883979519087838","No"
"0x0197c6928e2a51ac530dd327a7ab74da0e2c6bad","0.189781506903107","No"
"0x0198b9f2cdb509ef2c053f221922710675040cd3","6.43117058","No"
"0x01999d9dca36625f6f45aa027b8a951274ab64a4","2.602949550369E-06","No"
"0x01adb2936905d2f44c63772a93bc92934e3cda2d","1E-18","No"
"0x01b10e2afbfaefd99dfc12ff63827d13e14a7864","0.07449532","No"
"0x01b2927f7327172fc6495fc76f4eb71a93f51ab2","0.0142857142857143","No"
"0x01b2aa176b78858fa1f04397117847f57ab4568e","1.00000003","No"
"0x01bae1e87db376a000d0f2d86008c7bb24cabc43","0.532370744326712","No"
"0x01c1c5a78cf10e0005d1fa7fe1a97d248b0f472b","37.99579889","No"
"0x01c5d2e9a6926627dbd74eb004f60c097f2c8cca","0.0122758574643313","No"
"0x01c623b3d66b8d28d2b6d1fc41e3c2835f1acd86","9.8478769755298E-05","No"
"0x01cb82ec8d6c8e1bdb4e1175a662ba7303cff926","1E-08","No"
"0x01d5f879ec4a8902acb7b8381c9162c3dc3328f0","0.000999519920941565","No"
"0x01dadf7d040e46e6e4cc91e21e414d72e3393ef9","0.0474847054133225","No"
"0x01dda0468d457a3552694f997a0d8c9841933114","0.038689857","No"
"0x01dec5379040cca820d3ff9e8772081cf7cb8d46","2.041","No"
"0x01dfe6a90490daaa0779a62387e91e9f725b06a5","0.379","No"
"0x01e07e7b4dee196f9df199b7f801f1b1576b4f15","9.65805720178E-07","No"
"0x01e248b3a6b9d0a9e532a2c733bcdceb5c0ac609","1.22327","No"
"0x01e48e5e8bc740afd70bcc0face13d0131ca2c4b","0.26956287","No"
"0x01e4fb171b8967bd0c20c8281606259b36ecd190","0.157914842102117","No"
"0x01eabaa6b6776f569cf5cc85c71eec096c795779","39","No"
"0x01f7c49e5f399b75236fb30e7f0ba12c68b32dbd","0.998","No"
"0x01f8bb07edf000485fa2f1e3dabe2ecf486ed690","3.28056006300414","No"
"0x01f9e0b2c6c39e1d38ffaf00714d11d2146b78e1","0.08","No"
"0x01fade4345c8962d4db91397e2b0d269c84deef5","8.43029971818182","No"
"0x01fc621ee2fefeac216a16932d7ebc70116c761c","14.2564347460226","No"
"0x01fda0439dd4e1da9abf642636bac4d506cf37c8","6.1094319943E-08","No"
"0x01ff8d0c8bf652a42ac379897fe024137815f754","0.00199590061786275","No"
"0x0201abf4de26e4c92e081b366e2ed8545010d141","6.11020229978E-07","No"
"0x0205a08dcc44b94e69cb9b29e10a603ec9cf1dba","5","No"
"0x020a866d764ce049e9dea00e5ca935501240315d","0.0977525","No"
"0x0211efb4b2f07a476d6d93267908f62ae063e602","1E-18","No"
"0x0212c30aa133b44fb7c38f9786caa87b7d065718","3E-18","No"
"0x0215c1aa89283d755c6a79d99153b907dcfa73a4","3.517652690729E-06","No"
"0x021945a2adafcc40d15256343685a88c3196c866","5.44136094","No"
"0x021aed55c063cdc7d03d57c1db4d2866296e5f9c","0.0156427898217096","No"
"0x02230544c1d70a57bf0d8e393f8a786805eb3d62","2E-18","No"
"0x02255c996311f6013dbac559cb4725517657dd8a","0.0668002672010688","No"
"0x0226c05fbb787a805154cf7e052104fa86e13f46","10","No"
"0x02328ce67a4c67317cd33881e325a0dbe24138e7","0.4245","No"
"0x0234954e71972a1f0e3c30efc2d8c0fea2c9d2a7","6.16724738676E-06","No"
"0x0235a450c1e56006217506ce78c5cbc8627b9097","0.0407296510034378","No"
"0x023b9f36c22d4b915d359a75e525f59e7768c7e8","7.62888788893E-07","No"
"0x02406185fceb05a0fe40260d05fc0fef2d3e0884","2.38693467336683","No"
"0x0249709880fc44b72f00abbe7f6120c9a61bade7","0.000168027673920573","No"
"0x0250499dca398eed12945103c635efb8d67430ad","0.019","No"
"0x0257d465decce516e42eed0dd52d7e4fd21458fd","1.3216875","No"
"0x0259cb3fe7f78ae6c24c3c10ced3c48ceb75a87b","0.56065","No"
"0x025b216ecdc6f1a40bd104b082388cfb9a2bbadf","2.9E-17","No"
"0x025ca14f5774062bc8b55395c05c448afe92be43","8.898274141E-09","No"
"0x0265c85a21f801f3b9e94af8a47f5e10bb653684","8.9464855680888E-05","No"
"0x0268ce882852f46a256c450f43badee0be8c5ab9","0.869604770605915","No"
"0x027747771ce20e60d24344e2a62a1377960cced0","0.0242214532871972","No"
"0x0279e219d5e76d23af62eeb3f5679aee813735fd","6.00100573076247","No"
"0x027ac1b3a160aee56aea9def421267eb8f6b762b","1E-18","No"
"0x027b73a7e03e66bec20ae43df1813d960aef779d","0.0109943990229875","No"
"0x027c0fd8802c69bceeaebae0668fbf8311395738","0.615","No"
"0x027c2992ed1f98e077ee49d172d3db029f6a2e5d","5.999588058305E-05","No"
"0x027d59f5e3308c0f328d15b4f915c0ad3b46996f","1.00964888490971","No"
"0x027df24fcd746ff57daddacc1444282f7afdaad8","2.36926568758344","No"
"0x0284762713d8a03f05ff647b583cfd39270d973a","0.0205029860189349","No"
"0x028547275c1c0b9f143c6aa9941ad60ca989c3e5","0.946710729054428","No"
"0x0285590ef8c67938e0c622cbf1d2dccd110f1efe","0.00714349250369588","No"
"0x028ca93947c8f3279976ccc2a97552500e5366b8","0.000258189999999999","No"
"0x028ccbca42a1a34515703e61c70c42b7aa4eab6c","0.779748287723719","No"
"0x028ced475400006c4033d84ee6eb7dc9182d8855","303.175881837053","No"
"0x0294ebebf5cdb1f96cdbda014b25ac0e95aefdca","17.8714182698392","No"
"0x029640159bf1fbecd2b573dfe54ee74d83e26f6a","0.22806409","No"
"0x0296edf4eb266dce6e3cbf44565beeb4a500ba78","3.91317810717098","No"
"0x0297f2d6bd391f1f70e33d1669b6600a9f6530d1","0.001","No"
"0x029c7513f8e17e6f64e44201bee78a71cef90a13","65.866586607292","No"
"0x029e5b54be6ae0e6fd22e895ee10e0103fcf419e","0.6908075","No"
"0x02a17383b4258c92b32ffad855a33c75c2aa7812","1","No"
"0x02a2ccb31d3e68bdebd90de2ea41b36d918400da","0.000786352401682047","No"
"0x02b1295c5b7d3aa02669f542634f66462b8c9abf","0.4568","No"
"0x02b49cd4d69d22fa67e65130c418fe134f69fd2d","5.00080315932178","No"
"0x02c94ccd5cd98d142d00045ba3b977fd4f20ea86","1.85447631","No"
"0x02c9708acf28a6961d55d2163429db78bc3e0fc0","0.037511587857625","No"
"0x02cbbfb58bedefdd7f638439a459b06186dda903","0.0731505663097278","No"
"0x02d165fbe20443bdf5f93059f30bb6eef447f4bf","2.3551159491447E-05","No"
"0x02d4d4d512480905c4246c3416079be24f3fff77","0.87646","No"
"0x02d742dd96e90c7905b2c6b1cab5d5f0ab8df24a","1E-06","No"
"0x02d83a47e681b4d25dd1c8919de7a78a5ecf492d","0.000666666666666667","No"
"0x02d8e8d852a969fec17c55c61e1c02823d66da63","8E-18","No"
"0x02ddfab715343f756d9c3c2986bf20236cded954","0.000125","No"
"0x02e6277d21ba364845200b883a7a230f173122a8","5.899977","No"
"0x02f9fc9a30ac1ffdef59b84df151950dbc44225b","0.1","No"
"0x02feb861beee5bdc609c3fd685a086eeea9cf8b5","0.666032350142721","No"
"0x0305c61bcf6e8a6d9351dfa9352422ea79ac87fe","0.0793120257913371","No"
"0x030d33d7b16d130a86a612bf347b68ecd4a2922c","0.005","No"
"0x030de46c333dfd602442a103919412a7987d0ac7","0.0115277571555476","No"
"0x030e704427b1800fa0e0842e27c99b71cdd0e051","11.0001408","No"
"0x0310ee2103801a14a7818c4fe9aba4dc9d934296","1E-18","No"
"0x0311c2ddeac49ca67eff30cd48ad5fd23260c5e2","0.89838","No"
"0x03223a04775c83a3eb7a2cc2ab84976beecc78e7","1E-18","No"
"0x03236093522cdcbac662ffbebd6a951349082b72","0.50602440084148","No"
"0x0323b08da4a8605595f2bb5d529eca42804efc01","3.0388275","No"
"0x0325b41a01bf133fffc875b604369512b9538758","4.286664779E-09","No"
"0x0329763285eb7fabe2a2e930e5cd13eb01910161","0.84831401","No"
"0x032b77456902d784d906bdb1c4908488bd335098","5.32590624465511","No"
"0x032eeb0acdbcb6a80671fa9f9e4c91ff86ad8247","25","No"
"0x032fede91452aa59b02b4bc620573f1fba62162c","0.222408384503982","No"
"0x0330a858c3da12a41112e4969422dfc5198d9a2b","0.41","No"
"0x0335b72579ecde83e82817e58c59d6d3cfe83b12","0.349114944120863","No"
"0x033a76993c0aec3a35683d0720f44c1aac0153bb","9.31485758275597","No"
"0x033af0fec21908415484b0846e5839ddb9bd6755","1.946074843257E-06","No"
"0x033c95534f6e70cc57f53203a536594d589dc718","0.30762759","No"
"0x0344820f0f1d5ea38b45ab84d74a7ce27ff568fc","38","No"
"0x034574004d0b8e862c987b4742c90b642e6eff2f","0.00996219936369737","No"
"0x034751a6145014863d534920a1a6576224368d1d","0.24353639","No"
"0x0353c1d821b32a59449355b4033213a6f7b8d1cb","35.6480075421528","No"
"0x0353fe593a0d58ac1485ad7f1c4e868f33d09802","1E-18","No"
"0x035483926d143b394eb9fc8b974b44ebf338dfc7","330.740099543042","No"
"0x035757a1ebffe4e3aeabf685955dd8885af5d636","27.25513","No"
"0x0357f63aacb6c626d208c6feff22d63d9a04fc19","0.02494184","No"
"0x035dbe39fb85eb58819e11266397be3d97626dca","0.99999999","No"
"0x035fa7a5c662542f90d3ee3b4cf778b923da96e7","2E-18","No"
"0x0363c03a541e2fa9a246edce8968e51e6f93b346","1E-18","No"
"0x0364e70a9185de135257be621f7ac52e70b7d417","30.54","No"
"0x0365901b575f4e62e1d4b573ec8165251ac2cbdb","0.000504586323546554","No"
"0x036a24ee3e1fb7aa7eb34be000a6195d1d25123e","1.177370863483E-06","No"
"0x036fb0d38c70509ca02bd310dc7fbf16900ef815","5.89813331","No"
"0x03706dc5c2f34aae8b124898f6f85a8735b76234","12.1479324440808","No"
"0x0377a683ffa9398c3a5612fe91c9587eb3098650","2.65929056730038","No"
"0x037ab75acfe83e94057eefe15fbc2c3e7e3dc6d7","0.00180300677941455","No"
"0x037c2d4a516783ff8357b3594e7abe58728c3c73","0.000735482530052857","No"
"0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540","3.23036036021367","No"
"0x038583b2ffe9297eb0fe4baf3420b3554db8374e","2.36993145","No"
"0x0385b734d6ba601f613ede8e0f134776ee697857","0.117579134797482","No"
"0x03879ebaa45c9fd0c8f355d4d090e4e2af7530e5","369.193358883979","No"
"0x038d0cd42cf59c495ccfdd0d4700b1ac064ed6d1","2.64","No"
"0x038d5ef66106388a471cb9694c1413cb7dadaa1c","23.5176071528752","No"
"0x038df2cd8f5377ac214470f93b07857bc696ecf4","2.79280463357699","No"
"0x03927d86a615533be2ffbf9549533831daf50fbd","0.0002","No"
"0x0396c0f2ac585266f10add3cebaa2615f6797679","17.84","No"
"0x0396e150557cc740c8535bbcdd02b61ed1b5efe7","0.0838255","No"
"0x039bea0255b23f2a8cab2735c3dbf69ec97c1d5f","1E-18","No"
"0x039ed061f819ba89a3500b11b21b51264773df5e","31.189268178646","No"
"0x039fecb7440fc832fd978e4d30a26d70f4517f66","1.99904532327266","No"
"0x03a1a0ee0e2a14bd069c8691a4adeabfa6a4d709","7.02646960715359","No"
"0x03a7827d56238037c4d34024bbdf703dfb655032","0.19829204","No"
"0x03a99d9235732d94a300bf7013acb11020484bf1","0.00356912072659024","No"
"0x03ada9e322a7919660645b836ac74ad2418e675c","5.264","No"
"0x03b3b1b629907c6e171ea3d3301915a3a5e70470","0.00112223746552057","No"
"0x03b3e02a27d083032bfc5b801d7fe3deb560dc50","0.000677868253144919","No"
"0x03b6fee7dedd23e3f58cdbe4bbe39a7fb334cf6a","0.003","No"
"0x03b768cba7e92a0340d914efb54db6cbeee309c0","0.21368026","No"
"0x03b79c0c1487a68aeabd9aa4ce779dad77855f52","0.425287034083261","No"
"0x03b906fa40e77a3364832c361417ca33f7592345","1.6492E-14","No"
